rowid	affiliation	url	ror_results	chosen	score	matching_type	organization.name	organization.id	organization.country.country_name
442	New York University School of Law, USA	https://api.ror.org/organizations?affiliation=New+York+University+School+of+Law,+USA	7	TRUE	1	COMMON TERMS	New York University	https://ror.org/0190ak572	United States
443	New York University-Abu Dhabi, UAE	https://api.ror.org/organizations?affiliation=New+York+University-Abu+Dhabi,+UAE	2	TRUE	1	COMMON TERMS	New York University	https://ror.org/0190ak572	United States
444	New York University, Abu Dhabi, UAE	https://api.ror.org/organizations?affiliation=New+York+University,+Abu+Dhabi,+UAE	9	TRUE	1	PHRASE	New York University	https://ror.org/0190ak572	United States
445	New York University, New York	https://api.ror.org/organizations?affiliation=New+York+University,+New+York	14	TRUE	1	PHRASE	New York University	https://ror.org/0190ak572	United States
446	New York University, USA	https://api.ror.org/organizations?affiliation=New+York+University,+USA	10	TRUE	1	PHRASE	New York University	https://ror.org/0190ak572	United States
447	Newcastle University	https://api.ror.org/organizations?affiliation=Newcastle+University	20	FALSE	1	PHRASE	University of Newcastle Australia	https://ror.org/00eae9z71	Australia
448	Newcastle University, United Kingdom	https://api.ror.org/organizations?affiliation=Newcastle+University,+United+Kingdom	13	TRUE	1	PHRASE	Newcastle University	https://ror.org/01kj2bm70	United Kingdom
449	NORCE Norwegian Research Centre, Norway	https://api.ror.org/organizations?affiliation=NORCE+Norwegian+Research+Centre,+Norway	14	TRUE	1	ACRONYM	Norwegian Research Centre	https://ror.org/02gagpf75	Norway
450	Northwestern University - Kellogg School of Management, USA	https://api.ror.org/organizations?affiliation=Northwestern+University+-+Kellogg+School+of+Management,+USA	5	TRUE	1	COMMON TERMS	Northwestern University	https://ror.org/000e0be47	United States
451	Norwegian Business School, BI, Norway	https://api.ror.org/organizations?affiliation=Norwegian+Business+School,+BI,+Norway	1	TRUE	1	COMMON TERMS	BI Norwegian Business School	https://ror.org/03ez40v33	Norway
452	Norwegian Institute for Public Health, Oslo	https://api.ror.org/organizations?affiliation=Norwegian+Institute+for+Public+Health,+Oslo	19	TRUE	0.9	COMMON TERMS	Norwegian Institute of Public Health	https://ror.org/046nvst19	Norway
453	Norwegian School of Economics (NHH)	https://api.ror.org/organizations?affiliation=Norwegian+School+of+Economics+(NHH)	20	TRUE	1	COMMON TERMS	Norwegian School of Economics	https://ror.org/04v53s997	Norway
454	Norwegian University of Science and Technology (NTNU), Norway	https://api.ror.org/organizations?affiliation=Norwegian+University+of+Science+and+Technology+(NTNU),+Norway	15	TRUE	1	COMMON TERMS	Norwegian University of Science and Technology	https://ror.org/05xg72x27	Norway
455	Nuffield College, United Kingdom	https://api.ror.org/organizations?affiliation=Nuffield+College,+United+Kingdom	15	FALSE	0.69	COMMON TERMS	United Learning	https://ror.org/01xnh6j48	United Kingdom
456	Nuffield College, University of Oxford	https://api.ror.org/organizations?affiliation=Nuffield+College,+University+of+Oxford	46	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
457	Nuffield College, University of Oxford, Oxford	https://api.ror.org/organizations?affiliation=Nuffield+College,+University+of+Oxford,+Oxford	53	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
458	Nuffield College, University of Oxford, Oxford, Yale University, New Haven	https://api.ror.org/organizations?affiliation=Nuffield+College,+University+of+Oxford,+Oxford,+Yale+University,+New+Haven	71	TRUE	1	PHRASE	Yale University	https://ror.org/03v76x132	United States
459	Nuffield College, University of Oxford, United Kingdom	https://api.ror.org/organizations?affiliation=Nuffield+College,+University+of+Oxford,+United+Kingdom	24	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
460	NYU Abu Dhabi, Abu Dhabi	https://api.ror.org/organizations?affiliation=NYU+Abu+Dhabi,+Abu+Dhabi	12	TRUE	1	PHRASE	New York University Abu Dhabi	https://ror.org/00e5k0821	United Arab Emirates
461	NYU Abu Dhabi, Higher School of Economics, UAE	https://api.ror.org/organizations?affiliation=NYU+Abu+Dhabi,+Higher+School+of+Economics,+UAE	30	TRUE	1	PHRASE	New York University Abu Dhabi	https://ror.org/00e5k0821	United Arab Emirates
462	NYU Abu Dhabi, UAE	https://api.ror.org/organizations?affiliation=NYU+Abu+Dhabi,+UAE	14	TRUE	1	PHRASE	New York University Abu Dhabi	https://ror.org/00e5k0821	United Arab Emirates
463	NYU-Abu Dhabi	https://api.ror.org/organizations?affiliation=NYU-Abu+Dhabi	11	TRUE	0.92	PHRASE	New York University Abu Dhabi	https://ror.org/00e5k0821	United Arab Emirates
464	NYU, USA	https://api.ror.org/organizations?affiliation=NYU,+USA	1	TRUE	1	ACRONYM	New York University	https://ror.org/0190ak572	United States
465	NYU, USA. New York University, USA	https://api.ror.org/organizations?affiliation=NYU,+USA.+New+York+University,+USA	13	TRUE	0.9	COMMON TERMS	New York University	https://ror.org/0190ak572	United States
466	Occidental College, USA	https://api.ror.org/organizations?affiliation=Occidental+College,+USA	9	TRUE	1	PHRASE	Occidental College	https://ror.org/01mxmpy39	United States
467	Ohio State University, USA	https://api.ror.org/organizations?affiliation=Ohio+State+University,+USA	9	TRUE	1	PHRASE	The Ohio State University	https://ror.org/00rs6vg23	United States
468	Oxford University, Department of Politics and International Relations, ESADE Law School, Ramon Llull University	https://api.ror.org/organizations?affiliation=Oxford+University,+Department+of+Politics+and+International+Relations,+ESADE+Law+School,+Ramon+Llull+University	91	TRUE	1	PHRASE	Ramon Llull University	https://ror.org/04p9k2z50	Spain
469	Oxford University, United Kingdom	https://api.ror.org/organizations?affiliation=Oxford+University,+United+Kingdom	21	TRUE	1	PHRASE	University of Oxford	https://ror.org/052gg0110	United Kingdom
470	Paris School of Economics - Université Paris 1 Pantheon Sorbonne, PARIS	https://api.ror.org/organizations?affiliation=Paris+School+of+Economics+-+Universite+Paris+1+Pantheon+Sorbonne,+PARIS	14	TRUE	1	COMMON TERMS	Paris School of Economics	https://ror.org/01qtp1053	France
471	Peace Research Institute Oslo (PRIO) and University of Oslo, Norway	https://api.ror.org/organizations?affiliation=Peace+Research+Institute+Oslo+(PRIO)+and+University+of+Oslo,+Norway	14	TRUE	1	PHRASE	University of Oslo	https://ror.org/01xtthb56	Norway
472	Peace Research Institute Oslo, Norway. PRIO, Norway	https://api.ror.org/organizations?affiliation=Peace+Research+Institute+Oslo,+Norway.+PRIO,+Norway	14	TRUE	0.91	COMMON TERMS	Peace Research Institute	https://ror.org/04dx54y73	Norway
473	Penn State, USA	https://api.ror.org/organizations?affiliation=Penn+State,+USA	8	TRUE	1	PHRASE	Pennsylvania State University	https://ror.org/04p491231	United States
474	Pennsylvania State University	https://api.ror.org/organizations?affiliation=Pennsylvania+State+University	3	TRUE	1	PHRASE	Pennsylvania State University	https://ror.org/04p491231	United States
475	Pennsylvania State University, University Park	https://api.ror.org/organizations?affiliation=Pennsylvania+State+University,+University+Park	7	TRUE	1	COMMON TERMS	Park University	https://ror.org/04ngpga37	United States
476	Pepperdine University, USA	https://api.ror.org/organizations?affiliation=Pepperdine+University,+USA	8	TRUE	1	PHRASE	Pepperdine University	https://ror.org/0529ybh43	United States
477	PluriCourts, University of Oslo, Norway	https://api.ror.org/organizations?affiliation=PluriCourts,+University+of+Oslo,+Norway	12	TRUE	1	PHRASE	University of Oslo	https://ror.org/01xtthb56	Norway
478	PluriCourts, University of Oslo, Oslo	https://api.ror.org/organizations?affiliation=PluriCourts,+University+of+Oslo,+Oslo	21	TRUE	1	PHRASE	University of Oslo	https://ror.org/01xtthb56	Norway
479	Pompeu Fabra University, IBEI	https://api.ror.org/organizations?affiliation=Pompeu+Fabra+University,+IBEI	20	TRUE	1	PHRASE	Pompeu Fabra University	https://ror.org/04n0g0b29	Spain
480	Pontifica Universidad Catolica, Chile	https://api.ror.org/organizations?affiliation=Pontifica+Universidad+Catolica,+Chile	7	TRUE	0.95	COMMON TERMS	Pontificia Universidad Católica de Chile	https://ror.org/04teye511	Chile
481	Postdoctoral Fellow, Harvard Kennedy School	https://api.ror.org/organizations?affiliation=Postdoctoral+Fellow,+Harvard+Kennedy+School	22	FALSE	0.69	COMMON TERMS	Heilongjiang Postdoctoral Fund	https://ror.org/0462e7n29	China
482	Predictive Heuristics., Tallinn	https://api.ror.org/organizations?affiliation=Predictive+Heuristics.,+Tallinn	18	FALSE	0.62	COMMON TERMS	Predictive Biology (United States)	https://ror.org/04zttqy84	United States
483	Princeton University	https://api.ror.org/organizations?affiliation=Princeton+University	20	TRUE	1	PHRASE	Princeton University	https://ror.org/00hx57361	United States
484	Princeton University, Princeton	https://api.ror.org/organizations?affiliation=Princeton+University,+Princeton	20	TRUE	1	PHRASE	Princeton University	https://ror.org/00hx57361	United States
485	Princeton University, Princeton, NJ	https://api.ror.org/organizations?affiliation=Princeton+University,+Princeton,+NJ	12	TRUE	1	PHRASE	Princeton University	https://ror.org/00hx57361	United States
486	Princeton University, USA	https://api.ror.org/organizations?affiliation=Princeton+University,+USA	15	TRUE	1	PHRASE	Princeton University	https://ror.org/00hx57361	United States
487	Princeton, Princeton	https://api.ror.org/organizations?affiliation=Princeton,+Princeton	10	FALSE	0.74	COMMON TERMS	Princeton Optronics (United States)	https://ror.org/05t0mvy43	United States
488	PRIO, Norway	https://api.ror.org/organizations?affiliation=PRIO,+Norway	1	TRUE	1	ACRONYM	Peace Research Institute	https://ror.org/04dx54y73	Norway
489	PRIO, Oslo	https://api.ror.org/organizations?affiliation=PRIO,+Oslo	1	TRUE	0.9	ACRONYM	Peace Research Institute	https://ror.org/04dx54y73	Norway
490	PRIO, University of Oslo, Norway	https://api.ror.org/organizations?affiliation=PRIO,+University+of+Oslo,+Norway	13	TRUE	1	PHRASE	University of Oslo	https://ror.org/01xtthb56	Norway
491	Private sector, USA	https://api.ror.org/organizations?affiliation=Private+sector,+USA	4	FALSE	0.56	COMMON TERMS	Independent Sector	https://ror.org/05vhwqa91	United States
492	Psiphon Inc., Toronto, Canada	https://api.ror.org/organizations?affiliation=Psiphon+Inc.,+Toronto,+Canada	14	FALSE	0.67	COMMON TERMS	Toronto Rehabilitation Institute	https://ror.org/00mxe0976	Canada
493	Qatar Computing Research Institute, Qatar	https://api.ror.org/organizations?affiliation=Qatar+Computing+Research+Institute,+Qatar	10	FALSE	0.65	FUZZY	Qatari Diar (Qatar)	https://ror.org/01swjvn57	Qatar
494	Queen Mary University of London	https://api.ror.org/organizations?affiliation=Queen+Mary+University+of+London	5	TRUE	1	PHRASE	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom
495	Queen Mary University of London, London	https://api.ror.org/organizations?affiliation=Queen+Mary+University+of+London,+London	9	TRUE	1	PHRASE	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom
496	Queen Mary University of London, United Kingdom	https://api.ror.org/organizations?affiliation=Queen+Mary+University+of+London,+United+Kingdom	11	TRUE	1	PHRASE	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom
497	Queen Mary, University of London	https://api.ror.org/organizations?affiliation=Queen+Mary,+University+of+London	13	FALSE	1	PHRASE	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom
498	Queen Mary, University of London, United Kingdom	https://api.ror.org/organizations?affiliation=Queen+Mary,+University+of+London,+United+Kingdom	20	FALSE	1	PHRASE	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom
499	Queen's University Belfast, United Kingdom	https://api.ror.org/organizations?affiliation=Queen's+University+Belfast,+United+Kingdom	12	TRUE	1	PHRASE	Queen's University Belfast	https://ror.org/00hswnk62	United Kingdom
500	Radboud University Nijmegen	https://api.ror.org/organizations?affiliation=Radboud+University+Nijmegen	18	TRUE	1	PHRASE	Radboud University Nijmegen	https://ror.org/016xsfp80	Netherlands
501	Radboud University, Netherlands	https://api.ror.org/organizations?affiliation=Radboud+University,+Netherlands	10	FALSE	0.81	COMMON TERMS	Radboud University Nijmegen	https://ror.org/016xsfp80	Netherlands
502	Rice University	https://api.ror.org/organizations?affiliation=Rice+University	20	TRUE	1	PHRASE	Rice University	https://ror.org/008zs3103	United States
503	Rice University, Houston	https://api.ror.org/organizations?affiliation=Rice+University,+Houston	28	TRUE	1	PHRASE	Rice University	https://ror.org/008zs3103	United States
504	Rice University, USA	https://api.ror.org/organizations?affiliation=Rice+University,+USA	8	TRUE	1	PHRASE	Rice University	https://ror.org/008zs3103	United States
505	Roviri I Virgili University, Spain	https://api.ror.org/organizations?affiliation=Roviri+I+Virgili+University,+Spain	6	TRUE	0.96	COMMON TERMS	Rovira i Virgili University	https://ror.org/00g5sqv46	Spain
506	Royal Holloway University of London, United Kingdom	https://api.ror.org/organizations?affiliation=Royal+Holloway+University+of+London,+United+Kingdom	15	FALSE	1	HEURISTICS	University College London	https://ror.org/02jx3x895	United Kingdom
507	Royal Holloway, United Kingdom	https://api.ror.org/organizations?affiliation=Royal+Holloway,+United+Kingdom	15	FALSE	0.72	COMMON TERMS	Royal Holloway University of London	https://ror.org/04g2vpn86	United Kingdom
508	Royal Holloway, University of London	https://api.ror.org/organizations?affiliation=Royal+Holloway,+University+of+London	19	FALSE	1	HEURISTICS	University College London	https://ror.org/02jx3x895	United Kingdom
509	Royal Holloway, University of London, United Kingdom	https://api.ror.org/organizations?affiliation=Royal+Holloway,+University+of+London,+United+Kingdom	25	FALSE	1	HEURISTICS	University College London	https://ror.org/02jx3x895	United Kingdom
510	RUDN University, Russian Federation	https://api.ror.org/organizations?affiliation=RUDN+University,+Russian+Federation	12	TRUE	1	PHRASE	Peoples' Friendship University of Russia	https://ror.org/02dn9h927	Russia
511	Rutgers University	https://api.ror.org/organizations?affiliation=Rutgers+University	18	TRUE	1	PHRASE	Rutgers, The State University of New Jersey	https://ror.org/05vt9qd57	United States
512	Rutgers University, USA	https://api.ror.org/organizations?affiliation=Rutgers+University,+USA	6	TRUE	1	PHRASE	Rutgers, The State University of New Jersey	https://ror.org/05vt9qd57	United States
513	Sabanc? University	https://api.ror.org/organizations?affiliation=Sabanc?+University	20	TRUE	0.97	FUZZY	Sabancı University	https://ror.org/049asqa32	Turkey
514	Sabanci University, Turkey	https://api.ror.org/organizations?affiliation=Sabanci+University,+Turkey	5	TRUE	1	PHRASE	Sabancı University	https://ror.org/049asqa32	Turkey
515	SAIS, Johns Hopkins University, Washington DC	https://api.ror.org/organizations?affiliation=SAIS,+Johns+Hopkins+University,+Washington+DC	16	TRUE	1	PHRASE	Johns Hopkins University	https://ror.org/00za53h95	United States
